,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
525,OK,0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006,audio_features,0APAKxMXB7jdDs4kw1l30y,spotify:track:0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/tracks/0APAKxMXB7jdDs4kw1l30y,https://api.spotify.com/v1/audio-analysis/0APAKxMXB7jdDs4kw1l30y,193293,4
526,Feel So Close - Radio Edit,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
527,Highs & Lows (Ba Di Boom),0.684,0.776,4,-6.217,0,0.0616,0.0636,5.16e-05,0.376,0.177,124.0,audio_features,3ozk71pqsRk1l4EfAfh8Dk,spotify:track:3ozk71pqsRk1l4EfAfh8Dk,https://api.spotify.com/v1/tracks/3ozk71pqsRk1l4EfAfh8Dk,https://api.spotify.com/v1/audio-analysis/3ozk71pqsRk1l4EfAfh8Dk,123871,4
528,Love U Seek,0.689,0.876,1,-6.507,0,0.0393,0.0103,2.61e-05,0.17,0.284,124.016,audio_features,0aLgr85RFtFWGXpxbR136m,spotify:track:0aLgr85RFtFWGXpxbR136m,https://api.spotify.com/v1/tracks/0aLgr85RFtFWGXpxbR136m,https://api.spotify.com/v1/audio-analysis/0aLgr85RFtFWGXpxbR136m,161613,4
529,Astronaut In The Ocean - Alok Remix,0.53,0.82,4,-4.936,0,0.0438,0.154,2.71e-06,0.14,0.355,171.933,audio_features,1yX6sh2TkrT5hsXodo7aS6,spotify:track:1yX6sh2TkrT5hsXodo7aS6,https://api.spotify.com/v1/tracks/1yX6sh2TkrT5hsXodo7aS6,https://api.spotify.com/v1/audio-analysis/1yX6sh2TkrT5hsXodo7aS6,128372,4
530,All Cried Out,0.657,0.757,0,-5.257,0,0.0584,0.428,0.0,0.0728,0.672,122.056,audio_features,6n7rJUcwmQDestMYXoSoZF,spotify:track:6n7rJUcwmQDestMYXoSoZF,https://api.spotify.com/v1/tracks/6n7rJUcwmQDestMYXoSoZF,https://api.spotify.com/v1/audio-analysis/6n7rJUcwmQDestMYXoSoZF,170716,4
531,Without You,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,audio_features,27OeeYzk6klgBh83TSvGMA,spotify:track:27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/tracks/27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/audio-analysis/27OeeYzk6klgBh83TSvGMA,161385,4
532,Love Tonight - Edit,0.727,0.681,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,audio_features,6OufwUcCqo81guU2jAlDVP,spotify:track:6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/tracks/6OufwUcCqo81guU2jAlDVP,https://api.spotify.com/v1/audio-analysis/6OufwUcCqo81guU2jAlDVP,241970,4
533,Nothing Breaks Like a Heart - Don Diablo Remix,0.712,0.871,7,-3.571,0,0.225,0.179,1.94e-06,0.203,0.379,123.974,audio_features,5xBafmhrJzzMsd1dxErIbJ,spotify:track:5xBafmhrJzzMsd1dxErIbJ,https://api.spotify.com/v1/tracks/5xBafmhrJzzMsd1dxErIbJ,https://api.spotify.com/v1/audio-analysis/5xBafmhrJzzMsd1dxErIbJ,216774,4
534,Shadows Of My Name,0.512,0.56,5,-6.569,0,0.0253,0.373,0.00654,0.247,0.181,109.002,audio_features,2Ku0GBOgHSCTMtQCXNa7Wg,spotify:track:2Ku0GBOgHSCTMtQCXNa7Wg,https://api.spotify.com/v1/tracks/2Ku0GBOgHSCTMtQCXNa7Wg,https://api.spotify.com/v1/audio-analysis/2Ku0GBOgHSCTMtQCXNa7Wg,210360,4
535,Brave,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
536,Everybody's Son,0.591,0.262,7,-7.274,1,0.0334,0.888,1.95e-06,0.105,0.209,149.771,audio_features,3lnoIG96JQAQnoZ8nyejHe,spotify:track:3lnoIG96JQAQnoZ8nyejHe,https://api.spotify.com/v1/tracks/3lnoIG96JQAQnoZ8nyejHe,https://api.spotify.com/v1/audio-analysis/3lnoIG96JQAQnoZ8nyejHe,206077,4
537,Satie / Orch. Ducros: Gymnopédie No. 1,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,audio_features,3JdD9wqvohYMjK6BmEHtTP,spotify:track:3JdD9wqvohYMjK6BmEHtTP,https://api.spotify.com/v1/tracks/3JdD9wqvohYMjK6BmEHtTP,https://api.spotify.com/v1/audio-analysis/3JdD9wqvohYMjK6BmEHtTP,172120,3
538,My Rajneesh,0.303,0.525,2,-10.844,0,0.0453,0.924,0.602,0.13,0.181,124.02,audio_features,3SpWpHiCt8tbPuZG9AX0Wi,spotify:track:3SpWpHiCt8tbPuZG9AX0Wi,https://api.spotify.com/v1/tracks/3SpWpHiCt8tbPuZG9AX0Wi,https://api.spotify.com/v1/audio-analysis/3SpWpHiCt8tbPuZG9AX0Wi,629205,4
539,Say You Love Me,0.723,0.596,9,-13.436,1,0.0308,0.0187,0.00513,0.16,0.962,128.068,audio_features,6lrQo6KAYvb92MGk6ZuZlt,spotify:track:6lrQo6KAYvb92MGk6ZuZlt,https://api.spotify.com/v1/tracks/6lrQo6KAYvb92MGk6ZuZlt,https://api.spotify.com/v1/audio-analysis/6lrQo6KAYvb92MGk6ZuZlt,249947,4
540,Push the Sky Away (with Melbourne Symphony Orchestra) [Live] - with The Melbourne Symphony Orchestra;Live,0.172,0.234,0,-13.982,0,0.0321,0.62,0.605,0.71,0.113,75.298,audio_features,3M4btuy6ovxPHrxZmB9GOH,spotify:track:3M4btuy6ovxPHrxZmB9GOH,https://api.spotify.com/v1/tracks/3M4btuy6ovxPHrxZmB9GOH,https://api.spotify.com/v1/audio-analysis/3M4btuy6ovxPHrxZmB9GOH,319613,4
541,Remind Me to Forget (feat. Simon Goff) - Acoustic,0.363,0.0452,0,-19.799,1,0.0389,0.933,0.000104,0.101,0.231,139.459,audio_features,0XBz9VXxkxV2vdqU4bjVMh,spotify:track:0XBz9VXxkxV2vdqU4bjVMh,https://api.spotify.com/v1/tracks/0XBz9VXxkxV2vdqU4bjVMh,https://api.spotify.com/v1/audio-analysis/0XBz9VXxkxV2vdqU4bjVMh,215760,4
542,Night,0.466,0.548,5,-9.362,0,0.118,0.42,1.01e-06,0.113,0.423,89.815,audio_features,7eqoqGkKwgOaWNNHx90uEZ,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,307151,4
543,Heart as a River - Earth Rising Mix,0.357,0.469,5,-7.844,0,0.0294,0.217,0.0525,0.645,0.19,94.91,audio_features,2LeucUfRxI469S4MqlpKRf,spotify:track:2LeucUfRxI469S4MqlpKRf,https://api.spotify.com/v1/tracks/2LeucUfRxI469S4MqlpKRf,https://api.spotify.com/v1/audio-analysis/2LeucUfRxI469S4MqlpKRf,177320,4
544,Why,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
545,Circles,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
546,Kith,0.312,0.236,7,-18.189,0,0.0376,0.823,0.661,0.0997,0.039,182.697,audio_features,7aHdqt74mSDldMC6pbQcNv,spotify:track:7aHdqt74mSDldMC6pbQcNv,https://api.spotify.com/v1/tracks/7aHdqt74mSDldMC6pbQcNv,https://api.spotify.com/v1/audio-analysis/7aHdqt74mSDldMC6pbQcNv,336703,3
547,Prologue,0.177,0.0188,2,-29.484,0,0.0367,0.957,0.446,0.635,0.0819,146.472,audio_features,6CeCOC2zx1qS8mQNYHe6IM,spotify:track:6CeCOC2zx1qS8mQNYHe6IM,https://api.spotify.com/v1/tracks/6CeCOC2zx1qS8mQNYHe6IM,https://api.spotify.com/v1/audio-analysis/6CeCOC2zx1qS8mQNYHe6IM,130293,3
548,Pigment - Parra for Cuva Piano Reinterpretation,0.386,0.0895,11,-25.558,0,0.034,0.973,0.934,0.107,0.188,124.386,audio_features,4kdz93JHkbTjKhCp7jRFvz,spotify:track:4kdz93JHkbTjKhCp7jRFvz,https://api.spotify.com/v1/tracks/4kdz93JHkbTjKhCp7jRFvz,https://api.spotify.com/v1/audio-analysis/4kdz93JHkbTjKhCp7jRFvz,295481,4
549,Quick Five,0.514,0.416,2,-13.711,1,0.0414,0.796,0.795,0.11,0.158,108.835,audio_features,0fDlpCUnLpzl34znR3m1Ys,spotify:track:0fDlpCUnLpzl34znR3m1Ys,https://api.spotify.com/v1/tracks/0fDlpCUnLpzl34znR3m1Ys,https://api.spotify.com/v1/audio-analysis/0fDlpCUnLpzl34znR3m1Ys,202973,4
550,Earthly Heaven,0.316,0.169,9,-14.053,0,0.0366,0.956,0.918,0.108,0.0387,125.452,audio_features,4Lq20e4GB0sJABMHhMrgJR,spotify:track:4Lq20e4GB0sJABMHhMrgJR,https://api.spotify.com/v1/tracks/4Lq20e4GB0sJABMHhMrgJR,https://api.spotify.com/v1/audio-analysis/4Lq20e4GB0sJABMHhMrgJR,394852,4
551,Katioucha / Otchi Tchornye - Medley,0.263,0.203,11,-16.964,0,0.0396,0.919,0.9,0.0877,0.127,142.384,audio_features,37PKlpPArO2X8Pz5wWAw4u,spotify:track:37PKlpPArO2X8Pz5wWAw4u,https://api.spotify.com/v1/tracks/37PKlpPArO2X8Pz5wWAw4u,https://api.spotify.com/v1/audio-analysis/37PKlpPArO2X8Pz5wWAw4u,295042,4
552,Don't Know Why,0.732,0.198,5,-11.775,1,0.028,0.883,1.1e-05,0.0659,0.618,88.174,audio_features,6ybViy2qrO9sIi41EgRJgx,spotify:track:6ybViy2qrO9sIi41EgRJgx,https://api.spotify.com/v1/tracks/6ybViy2qrO9sIi41EgRJgx,https://api.spotify.com/v1/audio-analysis/6ybViy2qrO9sIi41EgRJgx,186147,4
553,Thin,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,audio_features,7DhvNzyMM8jJWcfykG3psB,spotify:track:7DhvNzyMM8jJWcfykG3psB,https://api.spotify.com/v1/tracks/7DhvNzyMM8jJWcfykG3psB,https://api.spotify.com/v1/audio-analysis/7DhvNzyMM8jJWcfykG3psB,170560,4
554,Heaven,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
555,5AM,0.793,0.406,2,-14.815,1,0.27,0.164,0.00375,0.0991,0.359,136.035,audio_features,0n360bAqgRXc9ytwreseH4,spotify:track:0n360bAqgRXc9ytwreseH4,https://api.spotify.com/v1/tracks/0n360bAqgRXc9ytwreseH4,https://api.spotify.com/v1/audio-analysis/0n360bAqgRXc9ytwreseH4,126980,4
556,Island Lights,0.499,0.119,7,-10.05,1,0.0439,0.972,1.07e-06,0.0776,0.371,91.8,audio_features,6nbr8zc1SaBkkncBNcMDos,spotify:track:6nbr8zc1SaBkkncBNcMDos,https://api.spotify.com/v1/tracks/6nbr8zc1SaBkkncBNcMDos,https://api.spotify.com/v1/audio-analysis/6nbr8zc1SaBkkncBNcMDos,271412,3
557,Navid Azadi,0.32,0.248,7,-12.643,1,0.0325,0.673,0.000267,0.099,0.184,155.21,audio_features,0mSpL6hkUp2JPAdFt52iwB,spotify:track:0mSpL6hkUp2JPAdFt52iwB,https://api.spotify.com/v1/tracks/0mSpL6hkUp2JPAdFt52iwB,https://api.spotify.com/v1/audio-analysis/0mSpL6hkUp2JPAdFt52iwB,312692,3
558,Someone You Loved,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
559,Tiny Love,0.824,0.171,4,-15.871,0,0.0527,0.857,0.0,0.107,0.693,100.036,audio_features,4AgFXIVT7hVhBZ5DEOaLu3,spotify:track:4AgFXIVT7hVhBZ5DEOaLu3,https://api.spotify.com/v1/tracks/4AgFXIVT7hVhBZ5DEOaLu3,https://api.spotify.com/v1/audio-analysis/4AgFXIVT7hVhBZ5DEOaLu3,158400,4
560,Here Comes The River,0.277,0.162,9,-13.733,1,0.0376,0.983,0.117,0.112,0.257,173.284,audio_features,1bkmxox97PzwqGCEaFuFLD,spotify:track:1bkmxox97PzwqGCEaFuFLD,https://api.spotify.com/v1/tracks/1bkmxox97PzwqGCEaFuFLD,https://api.spotify.com/v1/audio-analysis/1bkmxox97PzwqGCEaFuFLD,253600,3
561,Because,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,audio_features,6CFPFnS9EcLs2I0nWqtWci,spotify:track:6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/audio-analysis/6CFPFnS9EcLs2I0nWqtWci,266840,4
562,"See You in the Dark - From ""Little Fish"" Soundtrack",0.29,0.38,10,-13.895,1,0.0332,0.585,0.107,0.119,0.333,87.933,audio_features,5nk4df3GXo1zTtEJDYzWmX,spotify:track:5nk4df3GXo1zTtEJDYzWmX,https://api.spotify.com/v1/tracks/5nk4df3GXo1zTtEJDYzWmX,https://api.spotify.com/v1/audio-analysis/5nk4df3GXo1zTtEJDYzWmX,201227,4
563,The Sad Gypsy,0.325,0.762,7,-5.915,1,0.0333,0.152,0.849,0.886,0.524,105.877,audio_features,3qDXhlSh33CJQwOdva5uLt,spotify:track:3qDXhlSh33CJQwOdva5uLt,https://api.spotify.com/v1/tracks/3qDXhlSh33CJQwOdva5uLt,https://api.spotify.com/v1/audio-analysis/3qDXhlSh33CJQwOdva5uLt,370680,4
564,Be Alright,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4
565,Meu Amor,0.645,0.608,4,-7.554,0,0.0494,0.27,0.000182,0.0802,0.308,139.979,audio_features,5RkrgkGhcjxvK5zLypLsDB,spotify:track:5RkrgkGhcjxvK5zLypLsDB,https://api.spotify.com/v1/tracks/5RkrgkGhcjxvK5zLypLsDB,https://api.spotify.com/v1/audio-analysis/5RkrgkGhcjxvK5zLypLsDB,250286,4
566,Tomorrow (We Will Meet Once More) - Mono; Single Edit; 2017 Remaster,0.226,0.206,3,-16.089,0,0.0528,0.954,0.0,0.171,0.255,75.696,audio_features,2wUPLVhgvK87016X1HgqQz,spotify:track:2wUPLVhgvK87016X1HgqQz,https://api.spotify.com/v1/tracks/2wUPLVhgvK87016X1HgqQz,https://api.spotify.com/v1/audio-analysis/2wUPLVhgvK87016X1HgqQz,182560,5
567,All the Pretty Girls,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,audio_features,0QQIhT6PtJ5glyn4HKNKQ6,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,https://api.spotify.com/v1/tracks/0QQIhT6PtJ5glyn4HKNKQ6,https://api.spotify.com/v1/audio-analysis/0QQIhT6PtJ5glyn4HKNKQ6,269893,4
568,Feel Safe,0.701,0.492,5,-8.955,0,0.0541,0.102,0.527,0.118,0.538,112.708,audio_features,4fbT08i7hneeiCdXekNaJa,spotify:track:4fbT08i7hneeiCdXekNaJa,https://api.spotify.com/v1/tracks/4fbT08i7hneeiCdXekNaJa,https://api.spotify.com/v1/audio-analysis/4fbT08i7hneeiCdXekNaJa,267253,4
569,Skyfall,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,286480,4
570,Pretty Little Jaguar,0.957,0.479,9,-7.872,0,0.149,0.156,0.000262,0.363,0.641,105.008,audio_features,2pCNco5mfupKCaMQDPoxCg,spotify:track:2pCNco5mfupKCaMQDPoxCg,https://api.spotify.com/v1/tracks/2pCNco5mfupKCaMQDPoxCg,https://api.spotify.com/v1/audio-analysis/2pCNco5mfupKCaMQDPoxCg,144907,4
571,Champion Of The World - Live at NPR's Tiny Desk,0.273,0.426,7,-9.75,1,0.0389,0.932,0.000447,0.682,0.368,78.15,audio_features,46mtcgDcwjjcherBLHMWH3,spotify:track:46mtcgDcwjjcherBLHMWH3,https://api.spotify.com/v1/tracks/46mtcgDcwjjcherBLHMWH3,https://api.spotify.com/v1/audio-analysis/46mtcgDcwjjcherBLHMWH3,216333,5
572,Let It Go,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533,4
573,Ey Sareban,0.66,0.244,11,-10.543,0,0.0325,0.888,0.0,0.0495,0.302,81.072,audio_features,34GMpITRVZw5Gy4iVA2yFp,spotify:track:34GMpITRVZw5Gy4iVA2yFp,https://api.spotify.com/v1/tracks/34GMpITRVZw5Gy4iVA2yFp,https://api.spotify.com/v1/audio-analysis/34GMpITRVZw5Gy4iVA2yFp,317810,3
574,Lullaby of Birdland,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,audio_features,5z161QQZMgQxSILnv3QoJk,spotify:track:5z161QQZMgQxSILnv3QoJk,https://api.spotify.com/v1/tracks/5z161QQZMgQxSILnv3QoJk,https://api.spotify.com/v1/audio-analysis/5z161QQZMgQxSILnv3QoJk,240867,4
575,Lilly and the Moon,0.474,0.115,4,-17.047,0,0.0435,0.864,0.000332,0.0714,0.0954,167.876,audio_features,4SdeSSg9WyDmTJFghWSYx3,spotify:track:4SdeSSg9WyDmTJFghWSYx3,https://api.spotify.com/v1/tracks/4SdeSSg9WyDmTJFghWSYx3,https://api.spotify.com/v1/audio-analysis/4SdeSSg9WyDmTJFghWSYx3,241896,3
576,Man O To,0.863,0.421,7,-9.874,0,0.0776,0.786,0.505,0.101,0.104,106.995,audio_features,1jk9NRyYFKPgfCX9BnW6yW,spotify:track:1jk9NRyYFKPgfCX9BnW6yW,https://api.spotify.com/v1/tracks/1jk9NRyYFKPgfCX9BnW6yW,https://api.spotify.com/v1/audio-analysis/1jk9NRyYFKPgfCX9BnW6yW,580406,4
577,Under The Jasmine,0.523,0.308,2,-8.703,0,0.0339,0.761,0.0,0.145,0.638,161.483,audio_features,3dyjALPqrvKXGQzqIxViFs,spotify:track:3dyjALPqrvKXGQzqIxViFs,https://api.spotify.com/v1/tracks/3dyjALPqrvKXGQzqIxViFs,https://api.spotify.com/v1/audio-analysis/3dyjALPqrvKXGQzqIxViFs,268813,3
578,We Are - Symphonic Version,0.242,0.127,1,-16.607,0,0.0338,0.842,0.0702,0.136,0.0749,130.214,audio_features,3dbTmE4rJzzVDpCMDRNRcJ,spotify:track:3dbTmE4rJzzVDpCMDRNRcJ,https://api.spotify.com/v1/tracks/3dbTmE4rJzzVDpCMDRNRcJ,https://api.spotify.com/v1/audio-analysis/3dbTmE4rJzzVDpCMDRNRcJ,282854,5
579,liability (demo),0.701,0.313,3,-10.881,1,0.405,0.442,0.0,0.165,0.342,84.887,audio_features,0zn4WGyTHUTmpGDYttRrwX,spotify:track:0zn4WGyTHUTmpGDYttRrwX,https://api.spotify.com/v1/tracks/0zn4WGyTHUTmpGDYttRrwX,https://api.spotify.com/v1/audio-analysis/0zn4WGyTHUTmpGDYttRrwX,173440,4
580,Careless Whisper,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.786,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,300107,4
581,Goosebumps,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,audio_features,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
582,Make My Mind Go (with Jonasu),0.716,0.622,2,-5.161,0,0.0278,0.00646,5.33e-06,0.124,0.576,124.005,audio_features,6TO1XrGYwdw5y6lx3x5Aa7,spotify:track:6TO1XrGYwdw5y6lx3x5Aa7,https://api.spotify.com/v1/tracks/6TO1XrGYwdw5y6lx3x5Aa7,https://api.spotify.com/v1/audio-analysis/6TO1XrGYwdw5y6lx3x5Aa7,151368,4
583,Liar,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,7LzouaWGFCy4tkXDOOnEyM,spotify:track:7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,https://api.spotify.com/v1/audio-analysis/7LzouaWGFCy4tkXDOOnEyM,207039,4
584,I Like It,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
585,What's The Difference,0.772,0.821,11,-0.14,0,0.25,0.223,0.0,0.148,0.77,91.921,audio_features,1SWVDBtw6h3tm9OehOkDhv,spotify:track:1SWVDBtw6h3tm9OehOkDhv,https://api.spotify.com/v1/tracks/1SWVDBtw6h3tm9OehOkDhv,https://api.spotify.com/v1/audio-analysis/1SWVDBtw6h3tm9OehOkDhv,244200,4
586,3 Nights,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,1tNJrcVe6gwLEiZCtprs1u,spotify:track:1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,177667,4
587,Cartoon People,0.715,0.207,10,-14.154,1,0.0336,0.912,0.0,0.13,0.247,109.043,audio_features,7gvlNhL2tdEtBalfm1gyzj,spotify:track:7gvlNhL2tdEtBalfm1gyzj,https://api.spotify.com/v1/tracks/7gvlNhL2tdEtBalfm1gyzj,https://api.spotify.com/v1/audio-analysis/7gvlNhL2tdEtBalfm1gyzj,213539,4
588,The Letters,0.667,0.287,7,-13.934,0,0.0489,0.468,0.00285,0.0974,0.211,72.01,audio_features,3tyG4HmvzZLlLwkUveXRSW,spotify:track:3tyG4HmvzZLlLwkUveXRSW,https://api.spotify.com/v1/tracks/3tyG4HmvzZLlLwkUveXRSW,https://api.spotify.com/v1/audio-analysis/3tyG4HmvzZLlLwkUveXRSW,284907,4
589,Wicked Game,0.658,0.591,9,-5.197,1,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,audio_features,6VwBbL8CzPiC4QV66ay7oR,spotify:track:6VwBbL8CzPiC4QV66ay7oR,https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR,https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR,323747,4
590,Breath of Roma,0.716,0.334,11,-11.026,1,0.029,0.934,0.019,0.107,0.158,98.022,audio_features,6jw2gaUjhFqiY3imoKe5b1,spotify:track:6jw2gaUjhFqiY3imoKe5b1,https://api.spotify.com/v1/tracks/6jw2gaUjhFqiY3imoKe5b1,https://api.spotify.com/v1/audio-analysis/6jw2gaUjhFqiY3imoKe5b1,205840,4
591,Dream,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
592,To Be By Your Side - Original,0.436,0.578,9,-6.985,1,0.0363,0.479,0.122,0.645,0.075,76.909,audio_features,4AOCI8hmYnYjhv1oZABxpr,spotify:track:4AOCI8hmYnYjhv1oZABxpr,https://api.spotify.com/v1/tracks/4AOCI8hmYnYjhv1oZABxpr,https://api.spotify.com/v1/audio-analysis/4AOCI8hmYnYjhv1oZABxpr,332881,4
593,All the World Is Green,0.513,0.286,2,-10.814,1,0.0335,0.942,0.00635,0.11,0.263,101.859,audio_features,4mBEFc7XQuJa9w4mNLIZNp,spotify:track:4mBEFc7XQuJa9w4mNLIZNp,https://api.spotify.com/v1/tracks/4mBEFc7XQuJa9w4mNLIZNp,https://api.spotify.com/v1/audio-analysis/4mBEFc7XQuJa9w4mNLIZNp,276547,4
594,Sail on the Roof,0.229,0.266,2,-13.064,1,0.0346,0.812,0.00854,0.12,0.171,138.855,audio_features,1x39dj9T0cf3gfLCrxcOaP,spotify:track:1x39dj9T0cf3gfLCrxcOaP,https://api.spotify.com/v1/tracks/1x39dj9T0cf3gfLCrxcOaP,https://api.spotify.com/v1/audio-analysis/1x39dj9T0cf3gfLCrxcOaP,163091,4
595,Valse,0.467,0.0662,2,-22.083,0,0.0398,0.99,0.955,0.103,0.0638,86.91,audio_features,6fnYjOnJIiCctDggEhTMti,spotify:track:6fnYjOnJIiCctDggEhTMti,https://api.spotify.com/v1/tracks/6fnYjOnJIiCctDggEhTMti,https://api.spotify.com/v1/audio-analysis/6fnYjOnJIiCctDggEhTMti,172431,4
